,Density Peak,K-Means,DBSCAN,Hierarchical Clustering,Spectral Clustering,EM-GMM
100010558,3.0,1.0,0.0,0.0,1.0,3.0
1000133770,5.0,5.0,5.0,3.0,1.0,1.0
100157364,4.0,4.0,0.0,2.0,2.0,4.0
10017157,2.0,4.0,0.0,2.0,2.0,0.0
10021188,4.0,4.0,0.0,2.0,2.0,4.0
1002119223,0.0,3.0,0.0,5.0,2.0,0.0
100248234,4.0,4.0,0.0,2.0,2.0,4.0
10025,1.0,3.0,0.0,0.0,2.0,0.0
1002644397,4.0,0.0,-1.0,1.0,2.0,4.0
1002765,5.0,5.0,-1.0,3.0,1.0,1.0
1003318319,4.0,4.0,0.0,2.0,2.0,4.0
10034592,3.0,5.0,1.0,3.0,1.0,1.0
1004004,4.0,0.0,-1.0,1.0,2.0,2.0
1004093,0.0,3.0,0.0,5.0,2.0,0.0
100411578,4.0,4.0,0.0,2.0,2.0,4.0
10042474,3.0,1.0,0.0,0.0,1.0,3.0
1004302,3.0,1.0,0.0,0.0,1.0,3.0
100434920,4.0,4.0,0.0,2.0,2.0,4.0
1004377,0.0,3.0,0.0,5.0,2.0,0.0
1004524,5.0,2.0,-1.0,4.0,3.0,5.0
1004965,5.0,5.0,1.0,3.0,1.0,1.0
100503169,5.0,5.0,2.0,3.0,1.0,1.0
1005277735,5.0,5.0,-1.0,3.0,1.0,1.0
1005555,0.0,3.0,0.0,5.0,2.0,0.0
100594135,5.0,2.0,-1.0,4.0,3.0,5.0
100600199,5.0,5.0,-1.0,3.0,1.0,1.0
10061005,1.0,3.0,0.0,0.0,2.0,0.0
100636,3.0,1.0,0.0,0.0,1.0,3.0
1006935,4.0,4.0,0.0,2.0,2.0,4.0
1007074,3.0,1.0,0.0,0.0,1.0,3.0
10073874,3.0,1.0,0.0,0.0,1.0,3.0
1007391,0.0,3.0,0.0,5.0,2.0,0.0
1007551,5.0,2.0,-1.0,4.0,3.0,5.0
100782,4.0,4.0,0.0,2.0,2.0,4.0
1007915710,5.0,5.0,-1.0,3.0,1.0,1.0
1007970,2.0,3.0,0.0,5.0,2.0,0.0
1008009,1.0,3.0,0.0,0.0,2.0,0.0
1008445,4.0,4.0,-1.0,1.0,2.0,4.0
1008682,1.0,3.0,0.0,0.0,2.0,0.0
1008809497,5.0,2.0,-1.0,4.0,1.0,5.0
10095440,4.0,4.0,0.0,2.0,2.0,4.0
100957255,3.0,1.0,0.0,0.0,1.0,3.0
100958424,3.0,1.0,0.0,3.0,1.0,3.0
10100133,0.0,3.0,0.0,5.0,2.0,0.0
1010324,4.0,4.0,0.0,2.0,2.0,4.0
101041,3.0,1.0,0.0,0.0,1.0,3.0
101096583,4.0,0.0,-1.0,1.0,0.0,2.0
10112304,3.0,1.0,0.0,0.0,1.0,3.0
101127102,3.0,1.0,0.0,0.0,1.0,3.0
10119885,0.0,3.0,0.0,5.0,2.0,0.0
1012086,1.0,3.0,0.0,0.0,2.0,0.0
1012271658,5.0,2.0,-1.0,4.0,3.0,5.0
10125746,4.0,0.0,-1.0,1.0,0.0,2.0
1012591,4.0,0.0,-1.0,1.0,0.0,2.0
101281730,1.0,3.0,0.0,0.0,1.0,0.0
10131238,0.0,3.0,0.0,5.0,2.0,0.0
101355975,1.0,3.0,0.0,0.0,1.0,0.0
1013729,4.0,0.0,-1.0,1.0,0.0,2.0
1013867,4.0,4.0,0.0,2.0,2.0,4.0
1013981,0.0,3.0,0.0,5.0,2.0,0.0
1014126,3.0,1.0,0.0,0.0,1.0,3.0
1014230,3.0,1.0,0.0,0.0,1.0,3.0
10146834,3.0,1.0,0.0,0.0,1.0,3.0
1014699303,3.0,1.0,0.0,0.0,1.0,3.0
1014995,3.0,1.0,0.0,0.0,1.0,3.0
101529958,0.0,3.0,0.0,5.0,2.0,0.0
1015551,0.0,3.0,0.0,5.0,2.0,0.0
1015713500,5.0,2.0,-1.0,4.0,3.0,5.0
101580342,0.0,3.0,0.0,0.0,2.0,0.0
101588587,4.0,0.0,-1.0,1.0,0.0,2.0
1015891,5.0,5.0,-1.0,3.0,1.0,1.0
10161180,3.0,1.0,0.0,0.0,1.0,3.0
10161821,3.0,1.0,0.0,0.0,1.0,3.0
10168840,1.0,3.0,0.0,0.0,2.0,0.0
101719016,4.0,4.0,-1.0,1.0,2.0,4.0
101726,4.0,4.0,0.0,2.0,2.0,4.0
101744050,4.0,4.0,0.0,2.0,2.0,4.0
1017516288,3.0,1.0,0.0,0.0,1.0,3.0
10179427,0.0,3.0,0.0,5.0,2.0,0.0
1018027,3.0,1.0,0.0,0.0,1.0,3.0
1018072,3.0,1.0,0.0,0.0,1.0,3.0
1018422,1.0,3.0,0.0,0.0,2.0,0.0
101860,0.0,3.0,0.0,5.0,2.0,0.0
101881,3.0,1.0,0.0,0.0,1.0,3.0
10189358,3.0,1.0,0.0,0.0,1.0,3.0
1019076,3.0,1.0,0.0,0.0,1.0,3.0
101913,3.0,1.0,0.0,0.0,1.0,3.0
101913355,4.0,4.0,0.0,2.0,2.0,4.0
101917674,4.0,4.0,0.0,2.0,2.0,4.0
10192866,5.0,5.0,-1.0,3.0,1.0,1.0
10195082,3.0,1.0,0.0,0.0,1.0,3.0
10195472,5.0,2.0,-1.0,4.0,3.0,5.0
1019584695,4.0,0.0,-1.0,1.0,2.0,2.0
10197156,4.0,4.0,0.0,2.0,2.0,4.0
10197181,3.0,1.0,0.0,0.0,1.0,3.0
102000397,3.0,1.0,0.0,0.0,1.0,3.0
10201673,5.0,5.0,3.0,3.0,1.0,1.0
1020220351,0.0,3.0,0.0,5.0,2.0,0.0
1020366,4.0,4.0,0.0,2.0,2.0,4.0
10206931,1.0,3.0,0.0,0.0,2.0,0.0
102182468,3.0,1.0,0.0,3.0,1.0,3.0
1021825471,4.0,4.0,0.0,2.0,2.0,4.0
10219578,5.0,5.0,-1.0,3.0,1.0,1.0
1022042202,3.0,1.0,0.0,0.0,1.0,3.0
10221074,0.0,3.0,0.0,5.0,2.0,0.0
10224616,5.0,5.0,-1.0,3.0,1.0,1.0
10224659,3.0,1.0,0.0,0.0,1.0,3.0
10224854,3.0,1.0,0.0,0.0,1.0,3.0
10226877,4.0,4.0,0.0,2.0,2.0,4.0
1022862,4.0,4.0,0.0,2.0,2.0,4.0
1023005,2.0,3.0,0.0,5.0,2.0,0.0
102303122,4.0,4.0,0.0,2.0,2.0,4.0
1023317,3.0,1.0,0.0,0.0,1.0,3.0
10237055,3.0,1.0,0.0,0.0,1.0,3.0
102391223,5.0,2.0,-1.0,4.0,3.0,5.0
102393258,5.0,2.0,-1.0,4.0,3.0,5.0
1024232,1.0,3.0,0.0,0.0,2.0,0.0
10242712,3.0,1.0,0.0,0.0,1.0,3.0
10243163,4.0,0.0,-1.0,1.0,2.0,2.0
10245643,3.0,3.0,0.0,0.0,1.0,3.0
1024564509,1.0,3.0,0.0,0.0,2.0,0.0
1024603006,4.0,4.0,0.0,2.0,2.0,4.0
102473578,5.0,2.0,-1.0,4.0,3.0,5.0
1024768,4.0,4.0,0.0,2.0,2.0,4.0
1024858307,1.0,3.0,0.0,0.0,2.0,0.0
10250327,5.0,5.0,2.0,3.0,1.0,1.0
10255791,5.0,5.0,3.0,3.0,1.0,1.0
1025713,1.0,3.0,0.0,0.0,2.0,0.0
102572,5.0,5.0,-1.0,3.0,1.0,1.0
1026259143,3.0,1.0,0.0,0.0,1.0,3.0
10266951,0.0,3.0,0.0,5.0,2.0,0.0
1026864686,5.0,5.0,-1.0,3.0,1.0,1.0
1026914,0.0,3.0,0.0,5.0,2.0,0.0
102714059,3.0,1.0,0.0,0.0,1.0,3.0
10272675,2.0,3.0,0.0,2.0,2.0,0.0
102731,3.0,1.0,0.0,0.0,1.0,3.0
1027756732,5.0,2.0,-1.0,4.0,1.0,5.0
1027962,5.0,2.0,-1.0,4.0,3.0,5.0
10280036,4.0,4.0,0.0,2.0,2.0,4.0
1028524,5.0,2.0,-1.0,4.0,3.0,5.0
10285485,4.0,0.0,-1.0,1.0,0.0,2.0
102857505,5.0,5.0,-1.0,3.0,1.0,1.0
102869695,4.0,4.0,0.0,2.0,2.0,4.0
102875710,3.0,1.0,0.0,0.0,1.0,3.0
10287677,3.0,1.0,0.0,0.0,1.0,3.0
102882,3.0,1.0,0.0,0.0,1.0,3.0
10290406,3.0,1.0,0.0,0.0,1.0,3.0
102910,5.0,5.0,-1.0,3.0,1.0,1.0
102947209,5.0,5.0,3.0,3.0,1.0,1.0
1029518,3.0,1.0,0.0,0.0,1.0,3.0
10297742,0.0,3.0,0.0,5.0,2.0,0.0
1029842,3.0,1.0,0.0,0.0,1.0,3.0
10301004,3.0,1.0,0.0,0.0,1.0,3.0
10301261,5.0,5.0,-1.0,3.0,1.0,1.0
1030295,5.0,5.0,3.0,3.0,1.0,1.0
103046374,2.0,3.0,0.0,2.0,2.0,0.0
103062,4.0,4.0,0.0,2.0,2.0,4.0
103082301,4.0,4.0,0.0,2.0,2.0,4.0
10309576,1.0,3.0,0.0,0.0,2.0,0.0
1031073,3.0,1.0,0.0,0.0,1.0,3.0
103108489,4.0,4.0,0.0,2.0,2.0,4.0
1031227,5.0,5.0,-1.0,3.0,1.0,1.0
1031364,1.0,3.0,0.0,0.0,1.0,0.0
10314011,4.0,0.0,-1.0,1.0,0.0,2.0
1031683996,3.0,1.0,0.0,0.0,1.0,3.0
103171,4.0,0.0,-1.0,1.0,0.0,2.0
103175305,3.0,1.0,0.0,0.0,1.0,3.0
103194365,3.0,1.0,0.0,0.0,1.0,3.0
10321324,0.0,3.0,0.0,0.0,2.0,0.0
1032167,3.0,1.0,0.0,0.0,1.0,3.0
10321924,1.0,3.0,0.0,0.0,2.0,0.0
1032217047,5.0,5.0,-1.0,3.0,1.0,1.0
1032489081,3.0,1.0,0.0,0.0,1.0,3.0
103250880,4.0,4.0,0.0,2.0,2.0,4.0
1032508880,4.0,4.0,0.0,2.0,2.0,4.0
1032718645,3.0,1.0,0.0,0.0,1.0,3.0
10328058,5.0,2.0,-1.0,4.0,1.0,5.0
1033205,4.0,4.0,0.0,2.0,2.0,4.0
10332220,0.0,3.0,0.0,5.0,2.0,0.0
1033356,3.0,1.0,0.0,0.0,1.0,3.0
1033727,0.0,3.0,0.0,5.0,2.0,0.0
10338398,3.0,3.0,0.0,0.0,1.0,0.0
1034176944,0.0,3.0,0.0,5.0,2.0,0.0
10345169,4.0,4.0,0.0,2.0,2.0,4.0
1034565957,1.0,3.0,0.0,0.0,2.0,0.0
103503573,5.0,5.0,-1.0,3.0,1.0,1.0
10352632,4.0,4.0,0.0,2.0,2.0,4.0
1035410,2.0,3.0,0.0,2.0,2.0,0.0
1035446026,5.0,5.0,-1.0,3.0,1.0,1.0
103563785,3.0,1.0,0.0,3.0,1.0,3.0
10357175,1.0,3.0,0.0,0.0,2.0,0.0
1036063,1.0,3.0,0.0,0.0,2.0,0.0
1036126,5.0,2.0,-1.0,4.0,3.0,5.0
1037024,2.0,4.0,0.0,2.0,2.0,0.0
1037159,4.0,4.0,0.0,2.0,2.0,4.0
103720763,4.0,0.0,-1.0,1.0,0.0,2.0
1037403094,3.0,1.0,0.0,0.0,1.0,3.0
1037669,2.0,4.0,0.0,2.0,2.0,0.0
103776045,5.0,5.0,-1.0,3.0,1.0,1.0
103781715,0.0,3.0,0.0,5.0,2.0,0.0
1038047,5.0,2.0,-1.0,4.0,3.0,5.0
103879919,3.0,1.0,0.0,0.0,1.0,3.0
1039546008,3.0,1.0,0.0,0.0,1.0,3.0
1040472724,5.0,2.0,-1.0,4.0,3.0,5.0
1040481,3.0,1.0,0.0,0.0,1.0,3.0
10404811,3.0,1.0,0.0,0.0,1.0,3.0
1040639565,4.0,4.0,0.0,2.0,2.0,4.0
10409790,0.0,3.0,0.0,5.0,2.0,0.0
1041284,4.0,4.0,0.0,2.0,2.0,4.0
10413172,3.0,1.0,0.0,3.0,1.0,3.0
1041357,3.0,5.0,1.0,3.0,1.0,1.0
10416578,4.0,4.0,0.0,2.0,2.0,4.0
10420009,4.0,4.0,4.0,1.0,2.0,4.0
1042012283,3.0,1.0,0.0,0.0,1.0,3.0
104204316,5.0,2.0,-1.0,4.0,3.0,5.0
1042100,3.0,1.0,0.0,0.0,1.0,3.0
10427920,0.0,3.0,0.0,5.0,2.0,0.0
1042838,5.0,5.0,3.0,3.0,1.0,1.0
1043186838,5.0,5.0,-1.0,3.0,1.0,1.0
10435962,1.0,3.0,0.0,0.0,2.0,0.0
104387,3.0,1.0,0.0,0.0,1.0,3.0
104394,5.0,5.0,-1.0,3.0,1.0,1.0
104403,0.0,3.0,0.0,5.0,2.0,0.0
104409692,4.0,4.0,0.0,2.0,2.0,4.0
104437829,1.0,3.0,0.0,0.0,2.0,0.0
104446905,4.0,0.0,-1.0,1.0,2.0,2.0
1044511662,5.0,2.0,-1.0,4.0,3.0,5.0
104467654,4.0,4.0,0.0,2.0,2.0,4.0
104514908,0.0,3.0,0.0,5.0,2.0,0.0
1045306,5.0,5.0,-1.0,3.0,1.0,1.0
1045429,0.0,3.0,0.0,5.0,2.0,0.0
10458650,3.0,1.0,0.0,0.0,1.0,3.0
104642051,4.0,0.0,-1.0,1.0,2.0,4.0
104647238,1.0,3.0,0.0,0.0,2.0,0.0
104654430,4.0,4.0,0.0,2.0,2.0,4.0
10466657,0.0,3.0,0.0,5.0,2.0,0.0
104671,0.0,3.0,0.0,5.0,2.0,0.0
10467389,3.0,1.0,0.0,3.0,1.0,3.0
1046943,5.0,2.0,-1.0,4.0,3.0,5.0
10470637,3.0,1.0,0.0,0.0,1.0,3.0
1047075,0.0,3.0,0.0,5.0,2.0,0.0
10473055,3.0,1.0,0.0,0.0,1.0,3.0
104733969,2.0,3.0,0.0,5.0,2.0,0.0
10473499,5.0,5.0,-1.0,3.0,1.0,1.0
1047496,5.0,5.0,5.0,3.0,1.0,1.0
10477161,3.0,1.0,0.0,0.0,1.0,3.0
1047779,0.0,3.0,0.0,5.0,2.0,0.0
104792795,3.0,1.0,0.0,0.0,1.0,3.0
10480057,5.0,5.0,5.0,3.0,1.0,1.0
10480167,3.0,1.0,0.0,0.0,1.0,3.0
10480666,2.0,3.0,0.0,5.0,2.0,0.0
1048171311,2.0,3.0,0.0,5.0,2.0,0.0
1048583,0.0,3.0,0.0,5.0,2.0,0.0
1048642,4.0,4.0,0.0,2.0,2.0,4.0
10487390,2.0,4.0,0.0,2.0,2.0,0.0
10488726,3.0,1.0,0.0,0.0,1.0,3.0
104896,3.0,1.0,0.0,0.0,1.0,3.0
1048974,4.0,4.0,0.0,2.0,2.0,4.0
1049246,3.0,1.0,0.0,0.0,1.0,3.0
10492974,4.0,4.0,-1.0,1.0,2.0,4.0
104942204,4.0,4.0,0.0,2.0,2.0,4.0
10497993,0.0,3.0,0.0,5.0,2.0,0.0
1050036560,1.0,3.0,0.0,0.0,1.0,0.0
105009189,3.0,1.0,0.0,0.0,1.0,3.0
1050362205,3.0,1.0,0.0,0.0,1.0,3.0
1050584,0.0,3.0,0.0,5.0,2.0,0.0
105072446,4.0,4.0,0.0,2.0,2.0,4.0
105124322,2.0,3.0,0.0,5.0,2.0,0.0
1051294272,3.0,1.0,0.0,0.0,1.0,3.0
10513160,2.0,3.0,0.0,5.0,2.0,0.0
1051447,0.0,3.0,0.0,5.0,2.0,0.0
1051542,5.0,5.0,-1.0,3.0,1.0,1.0
10517132,3.0,1.0,0.0,0.0,1.0,3.0
10520928,4.0,4.0,0.0,2.0,2.0,4.0
1052183,2.0,4.0,0.0,2.0,2.0,0.0
1052200,4.0,4.0,0.0,2.0,2.0,4.0
10522690,5.0,5.0,3.0,3.0,1.0,1.0
1052290740,2.0,3.0,0.0,5.0,2.0,0.0
1052854,2.0,3.0,0.0,5.0,2.0,0.0
105314344,3.0,1.0,0.0,0.0,1.0,3.0
1053220,5.0,2.0,-1.0,4.0,3.0,5.0
1053241,3.0,1.0,0.0,0.0,1.0,3.0
105360,4.0,0.0,-1.0,1.0,2.0,4.0
105379,3.0,1.0,0.0,0.0,1.0,3.0
1053873,5.0,5.0,-1.0,3.0,1.0,1.0
105397580,4.0,4.0,0.0,2.0,2.0,4.0
10540033,4.0,4.0,-1.0,1.0,2.0,4.0
1054042,1.0,3.0,0.0,0.0,2.0,0.0
10540553,0.0,3.0,0.0,5.0,2.0,0.0
1054124,5.0,5.0,-1.0,3.0,1.0,1.0
10542408,1.0,3.0,0.0,0.0,2.0,0.0
10544270,2.0,3.0,0.0,2.0,2.0,0.0
1054430568,4.0,4.0,0.0,2.0,2.0,4.0
10545370,3.0,1.0,0.0,0.0,1.0,3.0
10545449,1.0,3.0,0.0,0.0,2.0,0.0
1054602254,1.0,3.0,0.0,0.0,2.0,0.0
10546494,4.0,4.0,-1.0,1.0,2.0,4.0
10549827,5.0,5.0,1.0,3.0,1.0,1.0
1055280135,3.0,1.0,0.0,0.0,1.0,3.0
1055361,0.0,3.0,0.0,5.0,2.0,0.0
1055425,0.0,3.0,0.0,0.0,2.0,0.0
10555097,5.0,5.0,-1.0,3.0,1.0,1.0
105551234,5.0,5.0,3.0,3.0,1.0,1.0
10556652,5.0,5.0,-1.0,3.0,1.0,1.0
105575354,5.0,5.0,-1.0,3.0,1.0,1.0
105580,3.0,1.0,0.0,0.0,1.0,3.0
1055949677,1.0,3.0,0.0,0.0,2.0,0.0
10561723,1.0,3.0,0.0,0.0,1.0,0.0
105623712,3.0,1.0,0.0,0.0,1.0,3.0
10564357,0.0,3.0,0.0,5.0,2.0,0.0
10568016,0.0,3.0,0.0,5.0,2.0,0.0
10568301,4.0,0.0,-1.0,1.0,0.0,2.0
1057087,3.0,1.0,0.0,0.0,1.0,3.0
10571988,3.0,1.0,0.0,0.0,1.0,3.0
105735076,2.0,3.0,0.0,5.0,2.0,0.0
10573630,1.0,3.0,0.0,0.0,2.0,0.0
1057444157,4.0,4.0,0.0,2.0,2.0,4.0
1057565716,4.0,0.0,-1.0,1.0,2.0,2.0
10575754,4.0,0.0,-1.0,1.0,0.0,2.0
105770850,4.0,0.0,-1.0,1.0,0.0,2.0
10578942,4.0,0.0,-1.0,1.0,0.0,2.0
105809501,4.0,4.0,0.0,2.0,2.0,4.0
1058209,1.0,3.0,0.0,0.0,2.0,0.0
105828692,4.0,4.0,0.0,2.0,2.0,4.0
1058683,4.0,4.0,4.0,1.0,2.0,4.0
1058724975,5.0,2.0,-1.0,4.0,3.0,5.0
1058749,0.0,3.0,0.0,0.0,2.0,0.0
10589237,4.0,4.0,0.0,2.0,2.0,4.0
10590611,3.0,1.0,0.0,0.0,1.0,3.0
10594191,5.0,5.0,-1.0,3.0,1.0,1.0
105944514,1.0,3.0,0.0,0.0,2.0,0.0
1059542040,0.0,3.0,0.0,5.0,2.0,0.0
106007211,2.0,3.0,0.0,5.0,2.0,0.0
1060567614,3.0,1.0,0.0,0.0,1.0,3.0
10606206,1.0,3.0,0.0,0.0,2.0,0.0
1060636,3.0,1.0,0.0,0.0,1.0,3.0
1060683986,4.0,4.0,0.0,2.0,2.0,4.0
10606899,5.0,5.0,-1.0,3.0,1.0,1.0
1060732370,5.0,5.0,-1.0,3.0,1.0,1.0
10607448,1.0,3.0,0.0,0.0,2.0,0.0
106075467,3.0,5.0,1.0,3.0,1.0,3.0
106081,3.0,1.0,0.0,0.0,1.0,3.0
10609894,0.0,3.0,0.0,5.0,2.0,0.0
1061025,4.0,4.0,0.0,2.0,2.0,4.0
10610725,4.0,4.0,0.0,2.0,2.0,4.0
10613183,4.0,4.0,0.0,2.0,2.0,4.0
10614814,4.0,0.0,-1.0,1.0,2.0,2.0
10615039,1.0,3.0,0.0,0.0,2.0,0.0
106164915,3.0,1.0,0.0,0.0,1.0,3.0
10616519,4.0,0.0,-1.0,1.0,2.0,4.0
10619140,4.0,4.0,0.0,2.0,2.0,4.0
1062412,4.0,4.0,0.0,2.0,2.0,4.0
1062421788,4.0,0.0,-1.0,1.0,0.0,2.0
10624417,0.0,3.0,0.0,5.0,2.0,0.0
106255,5.0,2.0,-1.0,4.0,3.0,5.0
10625961,3.0,1.0,0.0,0.0,1.0,3.0
1062792,2.0,3.0,0.0,5.0,2.0,0.0
1063024,4.0,4.0,0.0,2.0,2.0,4.0
10636074,4.0,4.0,0.0,2.0,2.0,4.0
1063618,0.0,3.0,0.0,5.0,2.0,0.0
10647575,4.0,4.0,0.0,2.0,2.0,4.0
106487462,3.0,1.0,0.0,0.0,1.0,3.0
10648837,4.0,4.0,0.0,2.0,2.0,4.0
10651803,5.0,5.0,-1.0,3.0,1.0,1.0
10652836,3.0,1.0,0.0,0.0,1.0,3.0
1065346231,3.0,3.0,0.0,0.0,1.0,0.0
10654254,5.0,2.0,-1.0,4.0,1.0,5.0
106542639,4.0,0.0,-1.0,1.0,0.0,2.0
1065738,5.0,5.0,1.0,3.0,1.0,1.0
10661644,4.0,4.0,0.0,2.0,2.0,4.0
106622342,5.0,2.0,-1.0,4.0,3.0,5.0
106631,1.0,3.0,0.0,0.0,2.0,0.0
10663137,4.0,4.0,0.0,2.0,2.0,4.0
106653692,3.0,1.0,0.0,0.0,1.0,3.0
10666653,3.0,1.0,0.0,0.0,1.0,3.0
1066945,0.0,3.0,0.0,5.0,2.0,0.0
1066989192,4.0,0.0,-1.0,1.0,0.0,2.0
10671252,0.0,3.0,0.0,5.0,2.0,0.0
10671358,1.0,3.0,0.0,0.0,2.0,0.0
1067207444,5.0,5.0,-1.0,3.0,1.0,1.0
1067292749,3.0,1.0,0.0,0.0,1.0,3.0
106733386,4.0,0.0,-1.0,1.0,2.0,2.0
1067429,0.0,3.0,0.0,5.0,2.0,0.0
1067476672,4.0,4.0,-1.0,1.0,2.0,4.0
10677270,3.0,1.0,0.0,0.0,1.0,3.0
1067850596,5.0,5.0,-1.0,3.0,1.0,1.0
106788253,4.0,0.0,-1.0,1.0,2.0,2.0
1068123,2.0,3.0,0.0,5.0,2.0,0.0
106855212,3.0,1.0,0.0,0.0,1.0,3.0
1068609123,5.0,5.0,-1.0,3.0,1.0,1.0
106865281,5.0,2.0,-1.0,4.0,3.0,5.0
10687595,3.0,1.0,0.0,0.0,1.0,3.0
1068843,5.0,5.0,-1.0,3.0,1.0,1.0
1069416,5.0,5.0,1.0,3.0,1.0,1.0
1069602500,4.0,4.0,0.0,2.0,2.0,4.0
1069677,3.0,1.0,0.0,0.0,1.0,3.0
106989323,3.0,1.0,0.0,0.0,1.0,3.0
107010586,2.0,3.0,0.0,5.0,2.0,0.0
107019027,4.0,0.0,-1.0,1.0,0.0,2.0
107050992,3.0,1.0,0.0,3.0,1.0,3.0
107051913,2.0,3.0,0.0,5.0,2.0,0.0
1070555,0.0,3.0,0.0,5.0,2.0,0.0
1070686295,3.0,3.0,0.0,0.0,1.0,3.0
1070820,2.0,4.0,0.0,2.0,2.0,0.0
1071560138,4.0,0.0,-1.0,1.0,2.0,2.0
10719,4.0,4.0,0.0,2.0,2.0,4.0
1072043410,3.0,1.0,0.0,0.0,1.0,3.0
10721882,3.0,1.0,0.0,0.0,1.0,3.0
107228,5.0,5.0,-1.0,3.0,1.0,1.0
1072503550,5.0,5.0,1.0,3.0,1.0,1.0
107263173,3.0,1.0,0.0,0.0,1.0,3.0
107265404,1.0,3.0,0.0,0.0,2.0,0.0
10730262,4.0,4.0,0.0,2.0,2.0,4.0
107325681,4.0,4.0,0.0,2.0,2.0,4.0
107330,3.0,1.0,0.0,0.0,1.0,3.0
1073437586,0.0,3.0,0.0,0.0,2.0,0.0
107358657,3.0,1.0,0.0,3.0,1.0,3.0
1073793,5.0,5.0,-1.0,3.0,1.0,1.0
1074649,0.0,3.0,0.0,5.0,2.0,0.0
10747078,2.0,3.0,0.0,2.0,2.0,0.0
1074994522,3.0,1.0,0.0,0.0,1.0,3.0
107568461,4.0,4.0,0.0,2.0,2.0,4.0
107569007,3.0,1.0,0.0,0.0,1.0,3.0
107577743,3.0,1.0,0.0,0.0,1.0,3.0
1075787,3.0,1.0,0.0,0.0,1.0,3.0
107583113,4.0,4.0,0.0,2.0,2.0,4.0
107623566,4.0,4.0,0.0,2.0,2.0,4.0
1076553,3.0,1.0,0.0,0.0,1.0,3.0
1077874,1.0,3.0,0.0,0.0,2.0,0.0
107791368,5.0,5.0,-1.0,3.0,1.0,1.0
10779859,4.0,4.0,0.0,2.0,2.0,4.0
1078120,3.0,1.0,0.0,0.0,1.0,3.0
1078250,3.0,1.0,0.0,0.0,1.0,3.0
107857,4.0,4.0,0.0,2.0,2.0,4.0
1078639,5.0,5.0,3.0,3.0,1.0,1.0
107873,0.0,3.0,0.0,5.0,2.0,0.0
1080506,5.0,5.0,3.0,3.0,1.0,1.0
108114295,5.0,2.0,-1.0,4.0,1.0,1.0
1081404883,3.0,1.0,0.0,0.0,1.0,3.0
108159652,3.0,1.0,0.0,0.0,1.0,3.0
1082347,3.0,1.0,0.0,3.0,1.0,3.0
10825420,4.0,0.0,-1.0,1.0,0.0,2.0
1082624,1.0,3.0,0.0,0.0,1.0,0.0
108275672,5.0,5.0,5.0,3.0,1.0,1.0
1082796493,4.0,4.0,0.0,2.0,2.0,4.0
108286531,5.0,2.0,-1.0,4.0,3.0,5.0
1082951170,4.0,4.0,0.0,2.0,2.0,4.0
108302005,4.0,0.0,-1.0,1.0,0.0,2.0
10830934,0.0,3.0,0.0,5.0,2.0,0.0
108313,4.0,4.0,0.0,2.0,2.0,4.0
1083197,1.0,3.0,0.0,0.0,2.0,0.0
108341318,4.0,4.0,0.0,2.0,2.0,4.0
1084196,1.0,3.0,0.0,0.0,2.0,0.0
108439589,4.0,4.0,0.0,2.0,2.0,4.0
10846786,1.0,3.0,0.0,0.0,2.0,0.0
108507,2.0,4.0,0.0,2.0,2.0,0.0
1085220,0.0,3.0,0.0,5.0,2.0,0.0
10852491,4.0,4.0,0.0,2.0,2.0,4.0
108529826,3.0,1.0,0.0,0.0,1.0,3.0
1085367,5.0,2.0,-1.0,4.0,1.0,5.0
1085388,3.0,1.0,0.0,0.0,1.0,3.0
10854056,4.0,0.0,-1.0,1.0,0.0,2.0
108565962,4.0,4.0,0.0,2.0,2.0,4.0
10861385,5.0,5.0,-1.0,3.0,1.0,1.0
108621,3.0,1.0,0.0,0.0,1.0,3.0
108684796,4.0,4.0,0.0,2.0,2.0,4.0
1087032,1.0,3.0,0.0,0.0,2.0,0.0
1087193,0.0,3.0,0.0,5.0,2.0,0.0
10875652,3.0,1.0,0.0,0.0,1.0,3.0
1088536284,3.0,1.0,0.0,0.0,1.0,3.0
108863652,3.0,1.0,0.0,0.0,1.0,3.0
1088935244,3.0,1.0,0.0,0.0,1.0,3.0
1089042182,3.0,1.0,0.0,0.0,1.0,3.0
1089177481,4.0,4.0,0.0,2.0,2.0,4.0
1089392,4.0,4.0,0.0,2.0,2.0,4.0
108975325,1.0,3.0,0.0,0.0,2.0,0.0
1090068323,0.0,3.0,0.0,5.0,2.0,0.0
1090479869,3.0,1.0,0.0,0.0,1.0,3.0
10906665,3.0,1.0,0.0,0.0,1.0,3.0
109098123,5.0,2.0,-1.0,4.0,3.0,5.0
10915005,0.0,3.0,0.0,5.0,2.0,0.0
10916117,4.0,4.0,0.0,2.0,2.0,4.0
1091899,0.0,3.0,0.0,5.0,2.0,0.0
109197799,4.0,0.0,-1.0,1.0,2.0,2.0
1092500624,3.0,1.0,0.0,0.0,1.0,3.0
109259704,4.0,4.0,0.0,2.0,2.0,4.0
109282015,4.0,0.0,-1.0,1.0,0.0,2.0
1093233444,0.0,3.0,0.0,5.0,2.0,0.0
1093705,3.0,1.0,0.0,0.0,1.0,3.0
1093933,5.0,5.0,2.0,3.0,1.0,1.0
109397513,4.0,0.0,-1.0,1.0,0.0,2.0
109399471,3.0,1.0,0.0,0.0,1.0,3.0
