TrajID,IMEI,IMSI,MRTime,RNCID_1,CellID_1,Dbm_1,AsuLevel_1,SignalLevel_1,RNCID_2,CellID_2,Dbm_2,AsuLevel_2,SignalLevel_2,RNCID_3,CellID_3,Dbm_3,AsuLevel_3,SignalLevel_3,RNCID_4,CellID_4,Dbm_4,AsuLevel_4,SignalLevel_4,RNCID_5,CellID_5,Dbm_5,AsuLevel_5,SignalLevel_5,RNCID_6,CellID_6,Dbm_6,AsuLevel_6,SignalLevel_6,Speed
0,861374033830412,460012796993062,1507727497,1.0,0.41146316606075356,0.9999999999999999,1.0,1.0,0.0,0.0,0.9852320675105484,0.78125,1.0,1.0,0.4114479548531358,0.9852320675105484,0.78125,1.0,1.0,0.4316332273619203,0.9767932489451475,0.65625,1.0,1.0,0.411432743645518,0.9936708860759492,0.90625,1.0,1.0,0.43164843856953805,0.9894514767932487,0.84375,1.0,5.970209
0,861374033830412,460012796993062,1507727515,1.0,0.41146316606075356,0.9894514767932487,0.84375,1.0,1.0,0.43189181789142245,0.9767932489451475,0.65625,1.0,1.0,0.4114479548531358,0.9725738396624471,0.59375,1.0,1.0,0.411432743645518,0.9725738396624471,0.59375,1.0,1.0,0.43164843856953805,0.9852320675105484,0.78125,1.0,1.0,0.4316332273619203,0.9662447257383965,0.5,1.0,5.3705955
0,861374033830412,460012796993062,1507727518,1.0,0.41146316606075356,0.991561181434599,0.875,1.0,1.0,0.43189181789142245,0.981012658227848,0.71875,1.0,1.0,0.4114479548531358,0.9725738396624471,0.59375,1.0,1.0,0.411432743645518,0.9725738396624471,0.59375,1.0,1.0,0.43164843856953805,0.9852320675105484,0.78125,1.0,0.0,0.0,0.0,0.0,0.0,5.5307325999999986
0,861374033830412,460012796993062,1507727543,1.0,0.43164843856953805,0.9999999999999999,1.0,1.0,1.0,0.4319070290990402,0.9852320675105484,0.78125,1.0,1.0,0.41146316606075356,0.9789029535864977,0.6875,1.0,0.9991651593154306,0.2235591183584065,0.9662447257383965,0.5,1.0,1.0,0.43189181789142245,0.9873417721518986,0.8125,1.0,1.0,0.4316332273619203,0.9683544303797467,0.53125,1.0,6.0902057
0,861374033830412,460012796993062,1507727552,1.0,0.43164843856953805,0.9999999999999999,1.0,1.0,1.0,0.4319070290990402,0.9789029535864977,0.6875,1.0,1.0,0.41146316606075356,0.9767932489451475,0.65625,1.0,1.0,0.43189181789142245,0.9873417721518986,0.8125,1.0,1.0,0.4316332273619203,0.9746835443037973,0.625,1.0,0.0,0.0,0.0,0.0,0.0,6.340071
0,861374033830412,460012796993062,1507727558,1.0,0.43164843856953805,0.9936708860759492,0.90625,1.0,1.0,0.4319070290990402,0.9746835443037973,0.625,1.0,1.0,0.41146316606075356,0.9746835443037973,0.625,1.0,1.0,0.43189181789142245,0.9831223628691982,0.75,1.0,1.0,0.4316332273619203,0.9746835443037973,0.625,1.0,0.9991651593154306,0.2235591183584065,0.9683544303797467,0.53125,1.0,5.9304132
0,861374033830412,460012796993062,1507727573,1.0,0.43164843856953805,0.9767932489451475,0.65625,1.0,1.0,0.41146316606075356,0.9725738396624471,0.59375,1.0,0.9991651593154306,0.6409698665977093,0.981012658227848,0.71875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3604129999999985
0,861374033830412,460012796993062,1507727588,0.9991651593154306,0.6409698665977093,0.9683544303797467,0.53125,1.0,1.0,0.41146316606075356,0.9683544303797467,0.53125,1.0,1.0,0.43138984804003594,0.9662447257383965,0.5,1.0,1.0,0.3983206826789979,0.962025316455696,0.4375,1.0,1.0,0.43164843856953805,0.9704641350210969,0.5625,1.0,0.0,0.0,0.0,0.0,0.0,0.6493843
0,861374033830412,460012796993062,1507727591,0.9991651593154306,0.6409698665977093,0.9662447257383965,0.5,1.0,1.0,0.41146316606075356,0.9662447257383965,0.5,1.0,1.0,0.43138984804003594,0.9662447257383965,0.5,1.0,1.0,0.3983206826789979,0.962025316455696,0.4375,1.0,1.0,0.43164843856953805,0.9704641350210969,0.5625,1.0,1.0,0.43189181789142245,0.962025316455696,0.4375,1.0,0.8919640999999999
0,861374033830412,460012796993062,1507727597,1.0,0.43164843856953805,0.9683544303797467,0.53125,1.0,1.0,0.41146316606075356,0.9641350210970463,0.46875,1.0,1.0,0.3983206826789979,0.9599156118143458,0.40625,1.0,0.9991651593154306,0.6409698665977093,0.962025316455696,0.4375,1.0,0.0,0.0,0.962025316455696,0.4375,1.0,0.0,0.0,0.0,0.0,0.0,1.07
0,861374033830412,460012796993062,1507727644,1.0,0.43164843856953805,0.9746835443037973,0.625,1.0,1.0,0.41146316606075356,0.9641350210970463,0.46875,1.0,0.9991651593154306,0.6409698665977093,0.9556962025316454,0.34375,0.8,0.9991651593154306,0.2235591183584065,0.9578059071729956,0.375,0.8,1.0,0.43189181789142245,0.9535864978902953,0.3125,0.8,1.0,0.43138984804003594,0.9578059071729956,0.375,0.8,1.07
0,861374033830412,460012796993062,1507727671,1.0,0.43164843856953805,0.9493670886075948,0.25,0.6000000000000001,0.9991651593154306,0.6409698665977093,0.9493670886075948,0.25,0.6000000000000001,1.0,0.43189181789142245,0.9451476793248944,0.1875,0.6000000000000001,0.9991651593154306,0.2235591183584065,0.951476793248945,0.28125,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07
0,861374033830412,460012796993062,1507727687,1.0,0.43164843856953805,0.9789029535864977,0.6875,1.0,0.9991651593154306,0.6409698665977093,0.951476793248945,0.28125,0.8,0.9991651593154306,0.2235591183584065,0.9535864978902953,0.3125,0.8,0.0,0.0,0.9472573839662446,0.21875,0.6000000000000001,0.0,0.0,0.9430379746835441,0.15625,0.4,0.0,0.0,0.9472573839662446,0.21875,0.6000000000000001,1.07
0,861374033830412,460012796993062,1507727696,1.0,0.43164843856953805,0.9746835443037973,0.625,1.0,0.9991651593154306,0.6409698665977093,0.9578059071729956,0.375,0.8,0.9991651593154306,0.2235591183584065,0.962025316455696,0.4375,1.0,0.0,0.0,0.9578059071729956,0.375,0.8,1.0,0.3983206826789979,0.9535864978902953,0.3125,0.8,1.0,0.41146316606075356,0.951476793248945,0.28125,0.8,0.27
0,861374033830412,460012796993062,1507727708,1.0,0.43164843856953805,0.9683544303797467,0.53125,1.0,0.9991651593154306,0.6409698665977093,0.9683544303797467,0.53125,1.0,0.9991651593154306,0.2235591183584065,0.9641350210970463,0.46875,1.0,1.0,0.4085426141981412,0.9662447257383965,0.5,1.0,1.0,0.41146316606075356,0.962025316455696,0.4375,1.0,1.0,0.3983206826789979,0.9641350210970463,0.46875,1.0,0.27
0,861374033830412,460012796993062,1507727711,1.0,0.43164843856953805,0.9662447257383965,0.5,1.0,0.9991651593154306,0.6409698665977093,0.9662447257383965,0.5,1.0,0.9991651593154306,0.2235591183584065,0.9662447257383965,0.5,1.0,1.0,0.4085426141981412,0.9662447257383965,0.5,1.0,1.0,0.41146316606075356,0.962025316455696,0.4375,1.0,1.0,0.3983206826789979,0.9641350210970463,0.46875,1.0,0.27
0,861374033830412,460012796993062,1507727714,1.0,0.43164843856953805,0.9662447257383965,0.5,1.0,0.9991651593154306,0.6409698665977093,0.9641350210970463,0.46875,1.0,0.9991651593154306,0.2235591183584065,0.9662447257383965,0.5,1.0,1.0,0.4085426141981412,0.9662447257383965,0.5,1.0,1.0,0.41146316606075356,0.962025316455696,0.4375,1.0,1.0,0.3983206826789979,0.9641350210970463,0.46875,1.0,0.27
0,861374033830412,460012796993062,1507727720,0.9991651593154306,0.2235591183584065,0.9704641350210969,0.5625,1.0,0.9991651593154306,0.6409698665977093,0.9641350210970463,0.46875,1.0,1.0,0.4085426141981412,0.9662447257383965,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27
0,861374033830412,460012796993062,1507727736,0.9991651593154306,0.2235591183584065,0.9683544303797467,0.53125,1.0,0.9991651593154306,0.6409698665977093,0.9662447257383965,0.5,1.0,1.0,0.4085426141981412,0.9641350210970463,0.46875,1.0,1.0,0.43164843856953805,0.9662447257383965,0.5,1.0,0.9991651593154306,0.6478909660637958,0.9641350210970463,0.46875,1.0,1.0,0.3968299843324562,0.9662447257383965,0.5,1.0,0.93048376
0,861374033830412,460012796993062,1507727745,0.9991651593154306,0.2235591183584065,0.9683544303797467,0.53125,1.0,0.9991651593154306,0.6409698665977093,0.9683544303797467,0.53125,1.0,1.0,0.4085426141981412,0.9641350210970463,0.46875,1.0,1.0,0.43164843856953805,0.9662447257383965,0.5,1.0,0.9991651593154306,0.6478909660637958,0.962025316455696,0.4375,1.0,1.0,0.3968299843324562,0.9662447257383965,0.5,1.0,0.93048376
1,861374033830412,460012796993062,1508242199,1.0,0.4316332273619203,0.9936708860759492,0.90625,1.0,1.0,0.43189181789142245,0.9789029535864977,0.6875,1.0,1.0,0.411432743645518,0.981012658227848,0.71875,1.0,1.0,0.4318766066838046,0.9725738396624471,0.59375,1.0,0.9991651593154306,0.6423997201137799,0.9767932489451475,0.65625,1.0,1.0,0.41146316606075356,0.9725738396624471,0.59375,1.0,0.2118962
1,861374033830412,460012796993062,1508242202,1.0,0.4316332273619203,0.991561181434599,0.875,1.0,1.0,0.43189181789142245,0.981012658227848,0.71875,1.0,1.0,0.411432743645518,0.9831223628691982,0.75,1.0,1.0,0.4318766066838046,0.9746835443037973,0.625,1.0,0.9991651593154306,0.6423997201137799,0.981012658227848,0.71875,1.0,1.0,0.41146316606075356,0.9789029535864977,0.6875,1.0,1.5913831
1,861374033830412,460012796993062,1508242227,1.0,0.4316332273619203,0.9999999999999999,1.0,1.0,1.0,0.43189181789142245,0.9873417721518986,0.8125,1.0,1.0,0.411432743645518,0.9894514767932487,0.84375,1.0,1.0,0.4318766066838046,0.9831223628691982,0.75,1.0,1.0,0.41146316606075356,0.9852320675105484,0.78125,1.0,0.9991651593154306,0.696277817495931,0.9831223628691982,0.75,1.0,4.250047
1,861374033830412,460012796993062,1508242240,1.0,0.4316332273619203,0.9999999999999999,1.0,1.0,1.0,0.43189181789142245,0.991561181434599,0.875,1.0,1.0,0.411432743645518,0.9936708860759492,0.90625,1.0,1.0,0.4318766066838046,0.9831223628691982,0.75,1.0,1.0,0.41146316606075356,0.9894514767932487,0.84375,1.0,0.9991651593154306,0.696277817495931,0.9746835443037973,0.625,1.0,3.6602187000000006
1,861374033830412,460012796993062,1508242279,1.0,0.4316332273619203,0.9999999999999999,1.0,1.0,1.0,0.43189181789142245,0.9957805907172994,0.9375,1.0,1.0,0.411432743645518,0.9978902953586496,0.96875,1.0,1.0,0.4318766066838046,0.981012658227848,0.71875,1.0,1.0,0.41146316606075356,0.9852320675105484,0.78125,1.0,1.0,0.36007970672791717,0.9767932489451475,0.65625,1.0,3.1524594
1,861374033830412,460012796993062,1508242292,1.0,0.4316332273619203,0.9978902953586496,0.96875,1.0,1.0,0.43189181789142245,0.9999999999999999,1.0,1.0,1.0,0.411432743645518,0.9999999999999999,1.0,1.0,1.0,0.4318766066838046,0.9767932489451475,0.65625,1.0,1.0,0.41146316606075356,0.9852320675105484,0.78125,1.0,1.0,0.36007970672791717,0.9767932489451475,0.65625,1.0,0.0
2,861374033830412,460012796993062,1508314699,1.0,0.41146316606075356,0.9936708860759492,0.90625,1.0,1.0,0.43164843856953805,0.9789029535864977,0.6875,1.0,1.0,0.4316332273619203,0.9873417721518986,0.8125,1.0,1.0,0.411432743645518,0.9999999999999999,1.0,1.0,1.0,0.43189181789142245,0.9831223628691982,0.75,1.0,1.0,0.4114479548531358,0.9767932489451475,0.65625,1.0,3.9142942
2,861374033830412,460012796993062,1508314708,1.0,0.411432743645518,0.9999999999999999,1.0,1.0,1.0,0.43164843856953805,0.981012658227848,0.71875,1.0,1.0,0.4316332273619203,0.9894514767932487,0.84375,1.0,1.0,0.43189181789142245,0.9852320675105484,0.78125,1.0,1.0,0.4114479548531358,0.981012658227848,0.71875,1.0,1.0,0.41146316606075356,0.9936708860759492,0.90625,1.0,3.3521485
2,861374033830412,460012796993062,1508314751,1.0,0.4316332273619203,0.9894514767932487,0.84375,1.0,1.0,0.43164843856953805,0.9746835443037973,0.625,1.0,1.0,0.43189181789142245,0.9873417721518986,0.8125,1.0,1.0,0.41146316606075356,0.9831223628691982,0.75,1.0,1.0,0.4318766066838046,0.9767932489451475,0.65625,1.0,1.0,0.411432743645518,0.9873417721518986,0.8125,1.0,3.2787344
2,861374033830412,460012796993062,1508314763,1.0,0.4316332273619203,0.9936708860759492,0.90625,1.0,1.0,0.43164843856953805,0.9767932489451475,0.65625,1.0,1.0,0.43189181789142245,0.9894514767932487,0.84375,1.0,1.0,0.41146316606075356,0.9852320675105484,0.78125,1.0,1.0,0.4318766066838046,0.9852320675105484,0.78125,1.0,1.0,0.411432743645518,0.9894514767932487,0.84375,1.0,3.2616713
2,861374033830412,460012796993062,1508314791,1.0,0.41146316606075356,0.991561181434599,0.875,1.0,1.0,0.43189181789142245,0.981012658227848,0.71875,1.0,1.0,0.4318766066838046,0.9789029535864977,0.6875,1.0,1.0,0.411432743645518,0.981012658227848,0.71875,1.0,1.0,0.43164843856953805,0.9725738396624471,0.59375,1.0,1.0,0.4316332273619203,0.9852320675105484,0.78125,1.0,4.0574379999999985
2,861374033830412,460012796993062,1508314800,1.0,0.41146316606075356,0.9999999999999999,1.0,1.0,1.0,0.43189181789142245,0.9789029535864977,0.6875,1.0,1.0,0.4318766066838046,0.9767932489451475,0.65625,1.0,1.0,0.411432743645518,0.981012658227848,0.71875,1.0,1.0,0.43164843856953805,0.9746835443037973,0.625,1.0,1.0,0.4316332273619203,0.9852320675105484,0.78125,1.0,3.555334
2,861374033830412,460012796993062,1508314815,1.0,0.4316332273619203,0.991561181434599,0.875,1.0,1.0,0.4318766066838046,0.9767932489451475,0.65625,1.0,1.0,0.411432743645518,0.981012658227848,0.71875,1.0,1.0,0.43164843856953805,0.9767932489451475,0.65625,1.0,1.0,0.41146316606075356,0.9789029535864977,0.6875,1.0,1.0,0.43189181789142245,0.981012658227848,0.71875,1.0,4.817178
2,861374033830412,460012796993062,1508314822,1.0,0.4316332273619203,0.9852320675105484,0.78125,1.0,1.0,0.4318766066838046,0.9767932489451475,0.65625,1.0,1.0,0.411432743645518,0.9831223628691982,0.75,1.0,1.0,0.43164843856953805,0.9746835443037973,0.625,1.0,1.0,0.41146316606075356,0.9767932489451475,0.65625,1.0,1.0,0.43189181789142245,0.9767932489451475,0.65625,1.0,0.5249762
3,861374033830412,460012796993062,1508390251,1.0,0.4316332273619203,0.981012658227848,0.71875,1.0,1.0,0.411432743645518,0.9704641350210969,0.5625,1.0,1.0,0.41146316606075356,0.9704641350210969,0.5625,1.0,0.9991651593154306,0.6960040157588111,0.962025316455696,0.4375,1.0,1.0,0.4318766066838046,0.9704641350210969,0.5625,1.0,1.0,0.43189181789142245,0.9767932489451475,0.65625,1.0,4.469776
3,861374033830412,460012796993062,1508390266,1.0,0.4316332273619203,0.9767932489451475,0.65625,1.0,1.0,0.411432743645518,0.9704641350210969,0.5625,1.0,1.0,0.41146316606075356,0.9683544303797467,0.53125,1.0,0.9991651593154306,0.6960040157588111,0.9578059071729956,0.375,0.8,1.0,0.4318766066838046,0.9641350210970463,0.46875,1.0,1.0,0.43189181789142245,0.9746835443037973,0.625,1.0,4.091223
3,861374033830412,460012796993062,1508390282,1.0,0.4316332273619203,0.9725738396624471,0.59375,1.0,1.0,0.411432743645518,0.9704641350210969,0.5625,1.0,1.0,0.41146316606075356,0.9683544303797467,0.53125,1.0,1.0,0.4318766066838046,0.9683544303797467,0.53125,1.0,1.0,0.43189181789142245,0.9767932489451475,0.65625,1.0,0.9991651593154306,0.6423997201137799,0.962025316455696,0.4375,1.0,3.4318800000000005
3,861374033830412,460012796993062,1508390337,1.0,0.411432743645518,0.981012658227848,0.71875,1.0,1.0,0.41146316606075356,0.981012658227848,0.71875,1.0,1.0,0.4318766066838046,0.962025316455696,0.4375,1.0,1.0,0.4316332273619203,0.9725738396624471,0.59375,1.0,1.0,0.43164843856953805,0.9641350210970463,0.46875,1.0,0.0,0.0,0.0,0.0,0.0,3.1506507000000004
3,861374033830412,460012796993062,1508390340,1.0,0.411432743645518,0.981012658227848,0.71875,1.0,1.0,0.41146316606075356,0.9852320675105484,0.78125,1.0,1.0,0.4318766066838046,0.9599156118143458,0.40625,1.0,1.0,0.4316332273619203,0.9704641350210969,0.5625,1.0,1.0,0.43164843856953805,0.9641350210970463,0.46875,1.0,1.0,0.43189181789142245,0.9831223628691982,0.75,1.0,4.723822599999999
3,861374033830412,460012796993062,1508390349,1.0,0.41146316606075356,0.9873417721518986,0.8125,1.0,1.0,0.4316332273619203,0.9704641350210969,0.5625,1.0,1.0,0.43164843856953805,0.9662447257383965,0.5,1.0,1.0,0.411432743645518,0.9746835443037973,0.625,1.0,1.0,0.4318766066838046,0.9599156118143458,0.40625,1.0,1.0,0.43189181789142245,0.9831223628691982,0.75,1.0,2.8151376
3,861374033830412,460012796993062,1508390356,1.0,0.41146316606075356,0.9894514767932487,0.84375,1.0,1.0,0.4316332273619203,0.9662447257383965,0.5,1.0,1.0,0.43164843856953805,0.9662447257383965,0.5,1.0,1.0,0.411432743645518,0.9725738396624471,0.59375,1.0,1.0,0.4318766066838046,0.9599156118143458,0.40625,1.0,1.0,0.43189181789142245,0.9831223628691982,0.75,1.0,1.2184006
3,861374033830412,460012796993062,1508390362,1.0,0.41146316606075356,0.991561181434599,0.875,1.0,1.0,0.4316332273619203,0.962025316455696,0.4375,1.0,1.0,0.43164843856953805,0.9662447257383965,0.5,1.0,1.0,0.411432743645518,0.9725738396624471,0.59375,1.0,1.0,0.4318766066838046,0.962025316455696,0.4375,1.0,1.0,0.43189181789142245,0.9767932489451475,0.65625,1.0,1.2007498
3,861374033830412,460012796993062,1508390371,1.0,0.41146316606075356,0.9831223628691982,0.75,1.0,1.0,0.4316332273619203,0.9578059071729956,0.375,0.8,1.0,0.43164843856953805,0.962025316455696,0.4375,1.0,1.0,0.411432743645518,0.9704641350210969,0.5625,1.0,1.0,0.4318766066838046,0.9599156118143458,0.40625,1.0,1.0,0.43189181789142245,0.9767932489451475,0.65625,1.0,0.4031129000000001
4,861374033830412,460012796993062,1508593690,1.0,0.43189181789142245,0.981012658227848,0.71875,1.0,1.0,0.43138984804003594,0.9704641350210969,0.5625,1.0,1.0,0.43164843856953805,0.9831223628691982,0.75,1.0,1.0,0.40708233826683504,0.9683544303797467,0.53125,1.0,0.0,0.0,0.9662447257383965,0.5,1.0,1.0,0.4319070290990402,0.9662447257383965,0.5,1.0,2.8541374
4,861374033830412,460012796993062,1508593696,1.0,0.43189181789142245,0.9831223628691982,0.75,1.0,1.0,0.43138984804003594,0.9704641350210969,0.5625,1.0,1.0,0.43164843856953805,0.9852320675105484,0.78125,1.0,1.0,0.40708233826683504,0.9683544303797467,0.53125,1.0,0.9991651593154306,0.6409698665977093,0.9641350210970463,0.46875,1.0,1.0,0.4319070290990402,0.9683544303797467,0.53125,1.0,3.6023464
4,861374033830412,460012796993062,1508593723,1.0,0.43164843856953805,0.991561181434599,0.875,1.0,1.0,0.4319070290990402,0.9767932489451475,0.65625,1.0,1.0,0.41146316606075356,0.9704641350210969,0.5625,1.0,1.0,0.4316332273619203,0.9641350210970463,0.46875,1.0,1.0,0.43189181789142245,0.9831223628691982,0.75,1.0,1.0,0.43138984804003594,0.962025316455696,0.4375,1.0,3.120785
4,861374033830412,460012796993062,1508593748,1.0,0.43164843856953805,0.9852320675105484,0.78125,1.0,1.0,0.4319070290990402,0.9704641350210969,0.5625,1.0,1.0,0.41146316606075356,0.9746835443037973,0.625,1.0,1.0,0.43189181789142245,0.9852320675105484,0.78125,1.0,0.9991651593154306,0.2235591183584065,0.9704641350210969,0.5625,1.0,1.0,0.40708233826683504,0.9641350210970463,0.46875,1.0,3.860207
4,861374033830412,460012796993062,1508593757,1.0,0.43164843856953805,0.9789029535864977,0.6875,1.0,1.0,0.4319070290990402,0.9683544303797467,0.53125,1.0,1.0,0.41146316606075356,0.9789029535864977,0.6875,1.0,1.0,0.43189181789142245,0.9789029535864977,0.6875,1.0,0.9991651593154306,0.2235591183584065,0.9725738396624471,0.59375,1.0,1.0,0.40708233826683504,0.9704641350210969,0.5625,1.0,3.6444478
4,861374033830412,460012796993062,1508593773,1.0,0.43164843856953805,0.991561181434599,0.875,1.0,1.0,0.41146316606075356,0.9873417721518986,0.8125,1.0,1.0,0.43189181789142245,0.9789029535864977,0.6875,1.0,1.0,0.39707336365434054,0.9725738396624471,0.59375,1.0,1.0,0.4319070290990402,0.9725738396624471,0.59375,1.0,1.0,0.3983206826789979,0.9683544303797467,0.53125,1.0,2.9920228
4,861374033830412,460012796993062,1508593782,1.0,0.43164843856953805,0.9873417721518986,0.8125,1.0,1.0,0.41146316606075356,0.991561181434599,0.875,1.0,1.0,0.43189181789142245,0.9894514767932487,0.84375,1.0,1.0,0.39707336365434054,0.9683544303797467,0.53125,1.0,1.0,0.4319070290990402,0.9746835443037973,0.625,1.0,1.0,0.4316332273619203,0.9704641350210969,0.5625,1.0,3.0600164
4,861374033830412,460012796993062,1508593800,1.0,0.41146316606075356,0.9999999999999999,1.0,1.0,1.0,0.43189181789142245,0.991561181434599,0.875,1.0,1.0,0.4319070290990402,0.9725738396624471,0.59375,1.0,1.0,0.4316332273619203,0.9725738396624471,0.59375,1.0,1.0,0.411432743645518,0.9767932489451475,0.65625,1.0,1.0,0.43164843856953805,0.9831223628691982,0.75,1.0,2.4205165
4,861374033830412,460012796993062,1508593843,1.0,0.41146316606075356,0.9999999999999999,1.0,1.0,1.0,0.43189181789142245,0.9936708860759492,0.90625,1.0,1.0,0.4316332273619203,0.9852320675105484,0.78125,1.0,1.0,0.411432743645518,0.9999999999999999,1.0,1.0,1.0,0.43164843856953805,0.9852320675105484,0.78125,1.0,0.0,0.0,0.0,0.0,0.0,3.6678605
4,861374033830412,460012796993062,1508593849,1.0,0.411432743645518,0.9999999999999999,1.0,1.0,1.0,0.43189181789142245,0.9936708860759492,0.90625,1.0,1.0,0.4316332273619203,0.9873417721518986,0.8125,1.0,1.0,0.411432743645518,0.9999999999999999,1.0,1.0,1.0,0.43164843856953805,0.9831223628691982,0.75,1.0,0.0,0.0,0.0,0.0,0.0,3.1602533
4,861374033830412,460012796993062,1508593852,1.0,0.411432743645518,0.9999999999999999,1.0,1.0,1.0,0.43189181789142245,0.9936708860759492,0.90625,1.0,1.0,0.4316332273619203,0.9873417721518986,0.8125,1.0,1.0,0.43164843856953805,0.9831223628691982,0.75,1.0,1.0,0.4114479548531358,0.981012658227848,0.71875,1.0,0.0,0.0,0.9746835443037973,0.625,1.0,3.3601339999999995
